僨乕僞宍幃, 2
memo1
x, y, z
26.000000, 1.000000, 29.064265
27.000000, 1.000000, 29.013103
28.000000, 1.000000, 28.962399
29.000000, 1.000000, 28.913133
30.000000, 1.000000, 28.864844
31.000000, 1.000000, 28.817520
32.000000, 1.000000, 28.771241
33.000000, 1.000000, 28.726367
34.000000, 1.000000, 28.682467
35.000000, 1.000000, 28.639548
36.000000, 1.000000, 28.598110
37.000000, 1.000000, 28.558110
38.000000, 1.000000, 28.519091
39.000000, 1.000000, 28.481560
40.000000, 1.000000, 28.445444
41.000000, 1.000000, 28.410371
42.000000, 1.000000, 28.377235
43.000000, 1.000000, 28.345049
44.000000, 1.000000, 28.314345
45.000000, 1.000000, 28.285078
46.000000, 1.000000, 28.257322
47.000000, 1.000000, 28.230506
48.000000, 1.000000, 28.205639
49.000000, 1.000000, 28.182247
50.000000, 1.000000, 28.159858
51.000000, 1.000000, 28.139383
52.000000, 1.000000, 28.119950
53.000000, 1.000000, 28.101951
54.000000, 1.000000, 28.085855
55.000000, 1.000000, 28.085716
56.000000, 1.000000, 28.056793
57.000000, 1.000000, 28.044523
58.000000, 1.000000, 28.033749
59.000000, 1.000000, 28.024443
60.000000, 1.000000, 28.016559
61.000000, 1.000000, 28.010164
62.000000, 1.000000, 28.005209
63.000000, 1.000000, 28.001278
64.000000, 1.000000, 27.998765
65.000000, 1.000000, 27.998223
66.000000, 1.000000, 27.998160
67.000000, 1.000000, 28.000069
68.000000, 1.000000, 28.003450
69.000000, 1.000000, 28.007802
70.000000, 1.000000, 28.013574
71.000000, 1.000000, 28.020856
72.000000, 1.000000, 28.029120
73.000000, 1.000000, 28.038805
74.000000, 1.000000, 28.049511
75.000000, 1.000000, 28.062144
76.000000, 1.000000, 28.075262
77.000000, 1.000000, 28.089871
78.000000, 1.000000, 28.105921
79.000000, 1.000000, 28.122980
80.000000, 1.000000, 28.141421
81.000000, 1.000000, 28.160881
82.000000, 1.000000, 28.181346
83.000000, 1.000000, 28.203243
84.000000, 1.000000, 28.226114
85.000000, 1.000000, 28.250457
86.000000, 1.000000, 28.275299
87.000000, 1.000000, 28.301595
88.000000, 1.000000, 28.329344
89.000000, 1.000000, 28.357574
90.000000, 1.000000, 28.386828
91.000000, 1.000000, 28.417468
92.000000, 1.000000, 28.448669
93.000000, 1.000000, 28.481280
94.000000, 1.000000, 28.514863
95.000000, 1.000000, 28.549440
96.000000, 1.000000, 28.584502
97.000000, 1.000000, 28.621064
98.000000, 1.000000, 28.658060
99.000000, 1.000000, 28.696025
100.000000, 1.000000, 28.734962
101.000000, 1.000000, 28.774932
102.000000, 1.000000, 28.815796
103.000000, 1.000000, 28.857202
104.000000, 1.000000, 28.899547
105.000000, 1.000000, 28.942414
106.000000, 1.000000, 28.986233
107.000000, 1.000000, 29.031021
108.000000, 1.000000, 29.076267
109.000000, 1.000000, 29.122043
