0.078913,0.082323,0.088254,0.094374,0.098135,0.09864,0.095622,0.089597,0.08174,0.074703,0.06712,0,0,0,0,0,0,0,0,0,0,0.073873,0.077312,0.082465,0.087582,0.090825,0.091029,0.088004,0.082087,0.0743,0.06753,0.060082,0,0,0,0,0,0,0,0,0,0,0.068833,0.0723,0.076677,0.080789,0.083515,0.083418,0.080386,0.074576,0.066861,0.060356,0.053045,0,0,0,0,0,0,0,0,0,0,0.060642,0.063701,0.067282,0.070552,0.072708,0.072362,0.069299,0.06378,0.056754,0.051206,0.044673,0,0,0,0,0,0,0,0,0,0,0.05245,0.055102,0.057888,0.060314,0.0619,0.061307,0.058211,0.052984,0.046648,0.042056,0.036302,0,0,0,0,0,0,0,0,0,0,0.043533,0.045717,0.047924,0.04943,0.050129,0.049429,0.04688,0.042737,0.038008,0.034728,0.030483,0,0,0,0,0,0,0,0,0,0,0.034616,0.036333,0.03796,0.038546,0.038358,0.037551,0.03555,0.03249,0.029369,0.0274,0.024663,0,0,0,0,0,0,0,0,0,0,0.02852,0.029686,0.030894,0.031502,0.031487,0.03091,0.029658,0.028051,0.026469,0.025281,0.02383,0,0,0,0,0,0,0,0,0,0,0.022425,0.023038,0.023827,0.024458,0.024617,0.024269,0.023765,0.023611,0.023569,0.023161,0.022997,0,0,0,0,0,0,0,0,0,0,0.021584,0.022066,0.022694,0.023113,0.023457,0.023677,0.023632,0.023708,0.024187,0.024616,0.025078,0,0,0,0,0,0,0,0,0,0,0.020743,0.021094,0.021562,0.021768,0.022298,0.023085,0.023498,0.023805,0.024804,0.02607,0.027158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078514,0.078913,0.082323,0.088254,0.094374,0.098135,0.09864,0.095622,0.089597,0.08174,0.074703,0.074703,0,0,0,0,0,0,0,0,0,0.073095,0.073873,0.077312,0.082465,0.087582,0.090825,0.091029,0.088004,0.082087,0.0743,0.06753,0.06753,0,0,0,0,0,0,0,0,0,0.067675,0.068833,0.0723,0.076677,0.080789,0.083515,0.083418,0.080386,0.074576,0.066861,0.060356,0.060356,0,0,0,0,0,0,0,0,0,0.059105,0.060642,0.063701,0.067282,0.070552,0.072708,0.072362,0.069299,0.06378,0.056754,0.051206,0.051206,0,0,0,0,0,0,0,0,0,0.050535,0.05245,0.055102,0.057888,0.060314,0.0619,0.061307,0.058211,0.052984,0.046648,0.042056,0.042056,0,0,0,0,0,0,0,0,0,0.041966,0.043533,0.045717,0.047924,0.04943,0.050129,0.049429,0.04688,0.042737,0.038008,0.034728,0.034728,0,0,0,0,0,0,0,0,0,0.033398,0.034616,0.036333,0.03796,0.038546,0.038358,0.037551,0.03555,0.03249,0.029369,0.0274,0.0274,0,0,0,0,0,0,0,0,0,0.0278,0.02852,0.029686,0.030894,0.031502,0.031487,0.03091,0.029658,0.028051,0.026469,0.025281,0.025281,0,0,0,0,0,0,0,0,0,0.022202,0.022425,0.023038,0.023827,0.024458,0.024617,0.024269,0.023765,0.023611,0.023569,0.023161,0.023161,0,0,0,0,0,0,0,0,0,0.021507,0.021584,0.022066,0.022694,0.023113,0.023457,0.023677,0.023632,0.023708,0.024187,0.024616,0.024616,0,0,0,0,0,0,0,0,0,0.020811,0.020743,0.021094,0.021562,0.021768,0.022298,0.023085,0.023498,0.023805,0.024804,0.02607,0.02607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080685,0.078514,0.078913,0.082323,0.088254,0.094374,0.098135,0.09864,0.095622,0.089597,0.08174,0.074703,0.06712,0,0,0,0,0,0,0,0,0.07486,0.073095,0.073873,0.077312,0.082465,0.087582,0.090825,0.091029,0.088004,0.082087,0.0743,0.06753,0.060082,0,0,0,0,0,0,0,0,0.069035,0.067675,0.068833,0.0723,0.076677,0.080789,0.083515,0.083418,0.080386,0.074576,0.066861,0.060356,0.053045,0,0,0,0,0,0,0,0,0.059639,0.059105,0.060642,0.063701,0.067282,0.070552,0.072708,0.072362,0.069299,0.06378,0.056754,0.051206,0.044673,0,0,0,0,0,0,0,0,0.050243,0.050535,0.05245,0.055102,0.057888,0.060314,0.0619,0.061307,0.058211,0.052984,0.046648,0.042056,0.036302,0,0,0,0,0,0,0,0,0.04148,0.041966,0.043533,0.045717,0.047924,0.04943,0.050129,0.049429,0.04688,0.042737,0.038008,0.034728,0.030483,0,0,0,0,0,0,0,0,0.032718,0.033398,0.034616,0.036333,0.03796,0.038546,0.038358,0.037551,0.03555,0.03249,0.029369,0.0274,0.024663,0,0,0,0,0,0,0,0,0.027375,0.0278,0.02852,0.029686,0.030894,0.031502,0.031487,0.03091,0.029658,0.028051,0.026469,0.025281,0.02383,0,0,0,0,0,0,0,0,0.022033,0.022202,0.022425,0.023038,0.023827,0.024458,0.024617,0.024269,0.023765,0.023611,0.023569,0.023161,0.022997,0,0,0,0,0,0,0,0,0.021629,0.021507,0.021584,0.022066,0.022694,0.023113,0.023457,0.023677,0.023632,0.023708,0.024187,0.024616,0.025078,0,0,0,0,0,0,0,0,0.021225,0.020811,0.020743,0.021094,0.021562,0.021768,0.022298,0.023085,0.023498,0.023805,0.024804,0.02607,0.027158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.085086,0.080685,0.078514,0.078913,0.082323,0.088254,0.094374,0.098135,0.09864,0.095622,0.089597,0.08174,0.074703,0.06712,0,0,0,0,0,0,0,0.078651,0.07486,0.073095,0.073873,0.077312,0.082465,0.087582,0.090825,0.091029,0.088004,0.082087,0.0743,0.06753,0.060082,0,0,0,0,0,0,0,0.072216,0.069035,0.067675,0.068833,0.0723,0.076677,0.080789,0.083515,0.083418,0.080386,0.074576,0.066861,0.060356,0.053045,0,0,0,0,0,0,0,0.062006,0.059639,0.059105,0.060642,0.063701,0.067282,0.070552,0.072708,0.072362,0.069299,0.06378,0.056754,0.051206,0.044673,0,0,0,0,0,0,0,0.051797,0.050243,0.050535,0.05245,0.055102,0.057888,0.060314,0.0619,0.061307,0.058211,0.052984,0.046648,0.042056,0.036302,0,0,0,0,0,0,0,0.042256,0.04148,0.041966,0.043533,0.045717,0.047924,0.04943,0.050129,0.049429,0.04688,0.042737,0.038008,0.034728,0.030483,0,0,0,0,0,0,0,0.032716,0.032718,0.033398,0.034616,0.036333,0.03796,0.038546,0.038358,0.037551,0.03555,0.03249,0.029369,0.0274,0.024663,0,0,0,0,0,0,0,0.027184,0.027375,0.0278,0.02852,0.029686,0.030894,0.031502,0.031487,0.03091,0.029658,0.028051,0.026469,0.025281,0.02383,0,0,0,0,0,0,0,0.021651,0.022033,0.022202,0.022425,0.023038,0.023827,0.024458,0.024617,0.024269,0.023765,0.023611,0.023569,0.023161,0.022997,0,0,0,0,0,0,0,0.021606,0.021629,0.021507,0.021584,0.022066,0.022694,0.023113,0.023457,0.023677,0.023632,0.023708,0.024187,0.024616,0.025078,0,0,0,0,0,0,0,0.021562,0.021225,0.020811,0.020743,0.021094,0.021562,0.021768,0.022298,0.023085,0.023498,0.023805,0.024804,0.02607,0.027158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.091114,0.085086,0.080685,0.078514,0.078913,0.082323,0.088254,0.094374,0.098135,0.09864,0.095622,0.095622,0.08174,0.074703,0.06712,0,0,0,0,0,0,0.083639,0.078651,0.07486,0.073095,0.073873,0.077312,0.082465,0.087582,0.090825,0.091029,0.088004,0.088004,0.0743,0.06753,0.060082,0,0,0,0,0,0,0.076164,0.072216,0.069035,0.067675,0.068833,0.0723,0.076677,0.080789,0.083515,0.083418,0.080386,0.080386,0.066861,0.060356,0.053045,0,0,0,0,0,0,0.065313,0.062006,0.059639,0.059105,0.060642,0.063701,0.067282,0.070552,0.072708,0.072362,0.069299,0.069299,0.056754,0.051206,0.044673,0,0,0,0,0,0,0.054463,0.051797,0.050243,0.050535,0.05245,0.055102,0.057888,0.060314,0.0619,0.061307,0.058211,0.058211,0.046648,0.042056,0.036302,0,0,0,0,0,0,0.043895,0.042256,0.04148,0.041966,0.043533,0.045717,0.047924,0.04943,0.050129,0.049429,0.04688,0.04688,0.038008,0.034728,0.030483,0,0,0,0,0,0,0.033327,0.032716,0.032718,0.033398,0.034616,0.036333,0.03796,0.038546,0.038358,0.037551,0.03555,0.03555,0.029369,0.0274,0.024663,0,0,0,0,0,0,0.027287,0.027184,0.027375,0.0278,0.02852,0.029686,0.030894,0.031502,0.031487,0.03091,0.029658,0.029658,0.026469,0.025281,0.02383,0,0,0,0,0,0,0.021247,0.021651,0.022033,0.022202,0.022425,0.023038,0.023827,0.024458,0.024617,0.024269,0.023765,0.023765,0.023569,0.023161,0.022997,0,0,0,0,0,0,0.021496,0.021606,0.021629,0.021507,0.021584,0.022066,0.022694,0.023113,0.023457,0.023677,0.023632,0.023632,0.024187,0.024616,0.025078,0,0,0,0,0,0,0.021745,0.021562,0.021225,0.020811,0.020743,0.021094,0.021562,0.021768,0.022298,0.023085,0.023498,0.023498,0.024804,0.02607,0.027158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.096551,0.091114,0.085086,0.080685,0.078514,0.078913,0.082323,0.088254,0.094374,0.098135,0.09864,0.09864,0.089597,0.08174,0.074703,0.074703,0,0,0,0,0,0.088139,0.083639,0.078651,0.07486,0.073095,0.073873,0.077312,0.082465,0.087582,0.090825,0.091029,0.091029,0.082087,0.0743,0.06753,0.06753,0,0,0,0,0,0.079728,0.076164,0.072216,0.069035,0.067675,0.068833,0.0723,0.076677,0.080789,0.083515,0.083418,0.083418,0.074576,0.066861,0.060356,0.060356,0,0,0,0,0,0.068341,0.065313,0.062006,0.059639,0.059105,0.060642,0.063701,0.067282,0.070552,0.072708,0.072362,0.072362,0.06378,0.056754,0.051206,0.051206,0,0,0,0,0,0.056955,0.054463,0.051797,0.050243,0.050535,0.05245,0.055102,0.057888,0.060314,0.0619,0.061307,0.061307,0.052984,0.046648,0.042056,0.042056,0,0,0,0,0,0.045604,0.043895,0.042256,0.04148,0.041966,0.043533,0.045717,0.047924,0.04943,0.050129,0.049429,0.049429,0.042737,0.038008,0.034728,0.034728,0,0,0,0,0,0.034252,0.033327,0.032716,0.032718,0.033398,0.034616,0.036333,0.03796,0.038546,0.038358,0.037551,0.037551,0.03249,0.029369,0.0274,0.0274,0,0,0,0,0,0.027612,0.027287,0.027184,0.027375,0.0278,0.02852,0.029686,0.030894,0.031502,0.031487,0.03091,0.03091,0.028051,0.026469,0.025281,0.025281,0,0,0,0,0,0.020973,0.021247,0.021651,0.022033,0.022202,0.022425,0.023038,0.023827,0.024458,0.024617,0.024269,0.024269,0.023611,0.023569,0.023161,0.023161,0,0,0,0,0,0.021529,0.021496,0.021606,0.021629,0.021507,0.021584,0.022066,0.022694,0.023113,0.023457,0.023677,0.023677,0.023708,0.024187,0.024616,0.024616,0,0,0,0,0,0.022085,0.021745,0.021562,0.021225,0.020811,0.020743,0.021094,0.021562,0.021768,0.022298,0.023085,0.023085,0.023805,0.024804,0.02607,0.02607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.099396,0.096551,0.091114,0.085086,0.080685,0.078514,0.078913,0.082323,0.088254,0.094374,0.098135,0.098135,0.095622,0.089597,0.08174,0.074703,0.06712,0,0,0,0,0.090612,0.088139,0.083639,0.078651,0.07486,0.073095,0.073873,0.077312,0.082465,0.087582,0.090825,0.090825,0.088004,0.082087,0.0743,0.06753,0.060082,0,0,0,0,0.081828,0.079728,0.076164,0.072216,0.069035,0.067675,0.068833,0.0723,0.076677,0.080789,0.083515,0.083515,0.080386,0.074576,0.066861,0.060356,0.053045,0,0,0,0,0.070034,0.068341,0.065313,0.062006,0.059639,0.059105,0.060642,0.063701,0.067282,0.070552,0.072708,0.072708,0.069299,0.06378,0.056754,0.051206,0.044673,0,0,0,0,0.058241,0.056955,0.054463,0.051797,0.050243,0.050535,0.05245,0.055102,0.057888,0.060314,0.0619,0.0619,0.058211,0.052984,0.046648,0.042056,0.036302,0,0,0,0,0.046432,0.045604,0.043895,0.042256,0.04148,0.041966,0.043533,0.045717,0.047924,0.04943,0.050129,0.050129,0.04688,0.042737,0.038008,0.034728,0.030483,0,0,0,0,0.034623,0.034252,0.033327,0.032716,0.032718,0.033398,0.034616,0.036333,0.03796,0.038546,0.038358,0.038358,0.03555,0.03249,0.029369,0.0274,0.024663,0,0,0,0,0.027909,0.027612,0.027287,0.027184,0.027375,0.0278,0.02852,0.029686,0.030894,0.031502,0.031487,0.031487,0.029658,0.028051,0.026469,0.025281,0.02383,0,0,0,0,0.021196,0.020973,0.021247,0.021651,0.022033,0.022202,0.022425,0.023038,0.023827,0.024458,0.024617,0.024617,0.023765,0.023611,0.023569,0.023161,0.022997,0,0,0,0,0.021706,0.021529,0.021496,0.021606,0.021629,0.021507,0.021584,0.022066,0.022694,0.023113,0.023457,0.023457,0.023632,0.023708,0.024187,0.024616,0.025078,0,0,0,0,0.022217,0.022085,0.021745,0.021562,0.021225,0.020811,0.020743,0.021094,0.021562,0.021768,0.022298,0.022298,0.023498,0.023805,0.024804,0.02607,0.027158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.098524,0.099396,0.096551,0.091114,0.085086,0.080685,0.078514,0.078913,0.082323,0.088254,0.094374,0.094374,0.09864,0.095622,0.089597,0.08174,0.074703,0.06712,0,0,0,0.089897,0.090612,0.088139,0.083639,0.078651,0.07486,0.073095,0.073873,0.077312,0.082465,0.087582,0.087582,0.091029,0.088004,0.082087,0.0743,0.06753,0.060082,0,0,0,0.081271,0.081828,0.079728,0.076164,0.072216,0.069035,0.067675,0.068833,0.0723,0.076677,0.080789,0.080789,0.083418,0.080386,0.074576,0.066861,0.060356,0.053045,0,0,0,0.069426,0.070034,0.068341,0.065313,0.062006,0.059639,0.059105,0.060642,0.063701,0.067282,0.070552,0.070552,0.072362,0.069299,0.06378,0.056754,0.051206,0.044673,0,0,0,0.05758,0.058241,0.056955,0.054463,0.051797,0.050243,0.050535,0.05245,0.055102,0.057888,0.060314,0.060314,0.061307,0.058211,0.052984,0.046648,0.042056,0.036302,0,0,0,0.045584,0.046432,0.045604,0.043895,0.042256,0.04148,0.041966,0.043533,0.045717,0.047924,0.04943,0.04943,0.049429,0.04688,0.042737,0.038008,0.034728,0.030483,0,0,0,0.033587,0.034623,0.034252,0.033327,0.032716,0.032718,0.033398,0.034616,0.036333,0.03796,0.038546,0.038546,0.037551,0.03555,0.03249,0.029369,0.0274,0.024663,0,0,0,0.027596,0.027909,0.027612,0.027287,0.027184,0.027375,0.0278,0.02852,0.029686,0.030894,0.031502,0.031502,0.03091,0.029658,0.028051,0.026469,0.025281,0.02383,0,0,0,0.021604,0.021196,0.020973,0.021247,0.021651,0.022033,0.022202,0.022425,0.023038,0.023827,0.024458,0.024458,0.024269,0.023765,0.023611,0.023569,0.023161,0.022997,0,0,0,0.021734,0.021706,0.021529,0.021496,0.021606,0.021629,0.021507,0.021584,0.022066,0.022694,0.023113,0.023113,0.023677,0.023632,0.023708,0.024187,0.024616,0.025078,0,0,0,0.021865,0.022217,0.022085,0.021745,0.021562,0.021225,0.020811,0.020743,0.021094,0.021562,0.021768,0.021768,0.023085,0.023498,0.023805,0.024804,0.02607,0.027158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.092509,0.098524,0.099396,0.096551,0.091114,0.085086,0.080685,0.078514,0.078913,0.082323,0.088254,0.088254,0.098135,0.09864,0.095622,0.095622,0.08174,0.074703,0.06712,0,0,0.0844,0.089897,0.090612,0.088139,0.083639,0.078651,0.07486,0.073095,0.073873,0.077312,0.082465,0.082465,0.090825,0.091029,0.088004,0.088004,0.0743,0.06753,0.060082,0,0,0.076292,0.081271,0.081828,0.079728,0.076164,0.072216,0.069035,0.067675,0.068833,0.0723,0.076677,0.076677,0.083515,0.083418,0.080386,0.080386,0.066861,0.060356,0.053045,0,0,0.064979,0.069426,0.070034,0.068341,0.065313,0.062006,0.059639,0.059105,0.060642,0.063701,0.067282,0.067282,0.072708,0.072362,0.069299,0.069299,0.056754,0.051206,0.044673,0,0,0.053666,0.05758,0.058241,0.056955,0.054463,0.051797,0.050243,0.050535,0.05245,0.055102,0.057888,0.057888,0.0619,0.061307,0.058211,0.058211,0.046648,0.042056,0.036302,0,0,0.042388,0.045584,0.046432,0.045604,0.043895,0.042256,0.04148,0.041966,0.043533,0.045717,0.047924,0.047924,0.050129,0.049429,0.04688,0.04688,0.038008,0.034728,0.030483,0,0,0.03111,0.033587,0.034623,0.034252,0.033327,0.032716,0.032718,0.033398,0.034616,0.036333,0.03796,0.03796,0.038358,0.037551,0.03555,0.03555,0.029369,0.0274,0.024663,0,0,0.026399,0.027596,0.027909,0.027612,0.027287,0.027184,0.027375,0.0278,0.02852,0.029686,0.030894,0.030894,0.031487,0.03091,0.029658,0.029658,0.026469,0.025281,0.02383,0,0,0.021688,0.021604,0.021196,0.020973,0.021247,0.021651,0.022033,0.022202,0.022425,0.023038,0.023827,0.023827,0.024617,0.024269,0.023765,0.023765,0.023569,0.023161,0.022997,0,0,0.021598,0.021734,0.021706,0.021529,0.021496,0.021606,0.021629,0.021507,0.021584,0.022066,0.022694,0.022694,0.023457,0.023677,0.023632,0.023632,0.024187,0.024616,0.025078,0,0,0.021508,0.021865,0.022217,0.022085,0.021745,0.021562,0.021225,0.020811,0.020743,0.021094,0.021562,0.021562,0.022298,0.023085,0.023498,0.023498,0.024804,0.02607,0.027158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.080481,0.092509,0.092509,0.098524,0.099396,0.096551,0.091114,0.085086,0.080685,0.078913,0.078913,0.082323,0.088254,0.098135,0.098135,0.09864,0.095622,0.08174,0.074703,0.074703,0,0.073037,0.0844,0.0844,0.089897,0.090612,0.088139,0.083639,0.078651,0.07486,0.073873,0.073873,0.077312,0.082465,0.090825,0.090825,0.091029,0.088004,0.0743,0.06753,0.06753,0,0.065594,0.076292,0.076292,0.081271,0.081828,0.079728,0.076164,0.072216,0.069035,0.068833,0.068833,0.0723,0.076677,0.083515,0.083515,0.083418,0.080386,0.066861,0.060356,0.060356,0,0.055459,0.064979,0.064979,0.069426,0.070034,0.068341,0.065313,0.062006,0.059639,0.060642,0.060642,0.063701,0.067282,0.072708,0.072708,0.072362,0.069299,0.056754,0.051206,0.051206,0,0.045324,0.053666,0.053666,0.05758,0.058241,0.056955,0.054463,0.051797,0.050243,0.05245,0.05245,0.055102,0.057888,0.0619,0.0619,0.061307,0.058211,0.046648,0.042056,0.042056,0,0.03647,0.042388,0.042388,0.045584,0.046432,0.045604,0.043895,0.042256,0.04148,0.043533,0.043533,0.045717,0.047924,0.050129,0.050129,0.049429,0.04688,0.038008,0.034728,0.034728,0,0.027616,0.03111,0.03111,0.033587,0.034623,0.034252,0.033327,0.032716,0.032718,0.034616,0.034616,0.036333,0.03796,0.038358,0.038358,0.037551,0.03555,0.029369,0.0274,0.0274,0,0.024891,0.026399,0.026399,0.027596,0.027909,0.027612,0.027287,0.027184,0.027375,0.02852,0.02852,0.029686,0.030894,0.031487,0.031487,0.03091,0.029658,0.026469,0.025281,0.025281,0,0.022166,0.021688,0.021688,0.021604,0.021196,0.020973,0.021247,0.021651,0.022033,0.022425,0.022425,0.023038,0.023827,0.024617,0.024617,0.024269,0.023765,0.023569,0.023161,0.023161,0,0.022116,0.021598,0.021598,0.021734,0.021706,0.021529,0.021496,0.021606,0.021629,0.021584,0.021584,0.022066,0.022694,0.023457,0.023457,0.023677,0.023632,0.024187,0.024616,0.024616,0,0.022066,0.021508,0.021508,0.021865,0.022217,0.022085,0.021745,0.021562,0.021225,0.020743,0.020743,0.021094,0.021562,0.022298,0.022298,0.023085,0.023498,0.024804,0.02607,0.02607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
