僨乕僞宍幃, 2
memo1
x, y, z
0.014000, 0.015000, 26.230159
0.015000, 0.015000, 25.918797
0.016000, 0.015000, 24.726053
0.017000, 0.015000, 22.656916
0.018000, 0.015000, 20.285726
0.019000, 0.015000, 18.321103
0.020000, 0.015000, 15.435692
0.000000, 0.016000, 12.706473
0.001000, 0.016000, 15.401032
0.002000, 0.016000, 15.549202
0.003000, 0.016000, 17.419446
0.004000, 0.016000, 18.819285
0.005000, 0.016000, 18.574747
0.006000, 0.016000, 18.072660
0.007000, 0.016000, 18.014369
0.008000, 0.016000, 17.412230
0.009000, 0.016000, 17.629254
0.010000, 0.016000, 18.672882
0.011000, 0.016000, 18.471815
0.012000, 0.016000, 19.955566
0.013000, 0.016000, 20.472799
0.014000, 0.016000, 20.597062
0.015000, 0.016000, 20.260131
0.016000, 0.016000, 19.310133
0.017000, 0.016000, 17.745308
0.018000, 0.016000, 16.047665
0.019000, 0.016000, 14.679367
0.020000, 0.016000, 12.567859
0.000000, 0.017000, 11.398669
0.001000, 0.017000, 13.032682
0.002000, 0.017000, 13.097354
0.003000, 0.017000, 14.013116
0.004000, 0.017000, 14.833123
0.005000, 0.017000, 14.687757
0.006000, 0.017000, 14.442708
0.007000, 0.017000, 14.422858
0.008000, 0.017000, 14.275590
0.009000, 0.017000, 14.445865
0.010000, 0.017000, 15.297960
0.011000, 0.017000, 15.037660
0.012000, 0.017000, 16.069084
0.013000, 0.017000, 16.421118
0.014000, 0.017000, 16.476093
0.015000, 0.017000, 16.240790
0.016000, 0.017000, 15.635919
0.017000, 0.017000, 14.733614
0.018000, 0.017000, 13.763482
0.019000, 0.017000, 12.878351
0.020000, 0.017000, 11.417548
0.000000, 0.018000, 9.881679
0.001000, 0.018000, 10.821339
0.002000, 0.018000, 10.809634
0.003000, 0.018000, 11.039622
0.004000, 0.018000, 11.317917
0.005000, 0.018000, 11.222361
0.006000, 0.018000, 11.158398
0.007000, 0.018000, 11.174733
0.008000, 0.018000, 11.305212
0.009000, 0.018000, 11.414393
0.010000, 0.018000, 12.125379
0.011000, 0.018000, 11.806652
0.012000, 0.018000, 12.459226
0.013000, 0.018000, 12.725970
0.014000, 0.018000, 12.789348
0.015000, 0.018000, 12.655934
0.016000, 0.018000, 12.334889
0.017000, 0.018000, 11.976283
0.018000, 0.018000, 11.544315
0.019000, 0.018000, 10.976683
0.020000, 0.018000, 9.975839
0.000000, 0.019000, 9.389076
0.001000, 0.019000, 10.048503
0.002000, 0.019000, 10.015731
0.003000, 0.019000, 9.958102
0.004000, 0.019000, 10.026182
0.005000, 0.019000, 9.947268
0.006000, 0.019000, 9.931883
0.007000, 0.019000, 9.938664
0.008000, 0.019000, 10.076210
0.009000, 0.019000, 10.107939
0.010000, 0.019000, 10.721016
0.011000, 0.019000, 10.353153
0.012000, 0.019000, 10.791653
0.013000, 0.019000, 11.023079
0.014000, 0.019000, 11.138976
0.015000, 0.019000, 11.136037
0.016000, 0.019000, 11.019254
0.017000, 0.019000, 10.949400
0.018000, 0.019000, 10.831410
0.019000, 0.019000, 10.464842
0.020000, 0.019000, 9.698041
0.000000, 0.020000, 8.150095
0.001000, 0.020000, 8.770502
0.002000, 0.020000, 8.737731
0.003000, 0.020000, 8.621605
0.004000, 0.020000, 8.756532
0.005000, 0.020000, 8.708879
0.006000, 0.020000, 8.649136
0.007000, 0.020000, 8.636659
0.008000, 0.020000, 8.625296
0.009000, 0.020000, 8.570160
0.010000, 0.020000, 9.116629
0.011000, 0.020000, 8.710627
0.012000, 0.020000, 8.969387
0.013000, 0.020000, 9.131911
0.014000, 0.020000, 9.293876
0.015000, 0.020000, 9.456003
0.016000, 0.020000, 9.523907
0.017000, 0.020000, 9.616951
0.018000, 0.020000, 9.690119
0.019000, 0.020000, 9.517906
0.020000, 0.020000, 8.913744
