0,0,0.055958193
1,0,0.055843294
2,0,0.055726346
3,0,0.05560744
4,0,0.055486677
5,0,0.055364171
6,0,0.055240047
7,0,0.055114443
8,0,0.05498751
9,0,0.054859408
10,0,0.054730309
11,0,0.05460039
12,0,0.054469837
13,0,0.054338839
14,0,0.054207587
15,0,0.054076277
16,0,0.0539451
17,0,0.053814249
18,0,0.053683912
19,0,0.053554273
20,0,0.053425514
21,0,0.053297808
22,0,0.053171323
23,0,0.053046222
24,0,0.052922658
25,0,0.052800779
26,0,0.052680725
27,0,0.052562629
28,0,0.052446615
29,0,0.052332802
30,0,0.052221299
31,0,0.052112209
32,0,0.052005628
33,0,0.051901645
34,0,0.051800341
35,0,0.051701793
36,0,0.05160607
37,0,0.051513235
38,0,0.051423346
39,0,0.051336456
40,0,0.051252613
41,0,0.05117186
42,0,0.051094235
43,0,0.051019774
44,0,0.050948507
45,0,0.050880461
46,0,0.05081566
47,0,0.050754125
48,0,0.050695874
49,0,0.05064092
50,0,0.050589277
51,0,0.050540953
52,0,0.050495955
53,0,0.050454288
54,0,0.050415953
55,0,0.050380952
56,0,0.050349281
57,0,0.050320936
58,0,0.050295913
59,0,0.050274202
60,0,0.050255794
61,0,0.050240676
62,0,0.050228834
63,0,0.050220253
64,0,0.050214914
65,0,0.0502128
66,0,0.050213887
67,0,0.050218155
68,0,0.050225578
69,0,0.050236132
70,0,0.050249791
71,0,0.050266526
72,0,0.05028631
73,0,0.050309113
74,0,0.050334904
75,0,0.050363653
76,0,0.05039533
77,0,0.050429902
78,0,0.050467337
79,0,0.050507603
80,0,0.050550667
81,0,0.050596497
82,0,0.05064506
83,0,0.050696322
84,0,0.05075025
85,0,0.050806808
86,0,0.050865964
87,0,0.050927682
88,0,0.050991927
89,0,0.051058662
90,0,0.051127852
91,0,0.051199458
92,0,0.051273443
93,0,0.051349768
94,0,0.051428395
95,0,0.051509285
96,0,0.051592396
97,0,0.05167769
98,0,0.051765124
99,0,0.051854658
100,0,0.051946251
101,0,0.052039861
102,0,0.052135448
103,0,0.05223297
104,0,0.052332386
105,0,0.052433657
106,0,0.052536742
107,0,0.052641601
108,0,0.052748195
109,0,0.052856485
110,0,0.052966433
0,1,0.061063388
1,1,0.060964453
2,1,0.06086341
3,1,0.06076035
4,1,0.060655371
5,1,0.060548585
6,1,0.060440112
7,1,0.060330087
8,1,0.060218658
9,1,0.06010598
10,1,0.05999222
11,1,0.059877551
12,1,0.059762154
13,1,0.059646211
14,1,0.05952991
15,1,0.059413438
16,1,0.059296982
17,1,0.059180726
18,1,0.059064853
19,1,0.058949541
20,1,0.058834961
21,1,0.058721282
22,1,0.058608664
23,1,0.05849726
24,1,0.058387217
25,1,0.058278675
26,1,0.058171766
27,1,0.058066614
28,1,0.057963335
29,1,0.057862039
30,1,0.057762828
31,1,0.057665797
32,1,0.057571032
33,1,0.057478615
34,1,0.057388619
35,1,0.057301111
36,1,0.057216154
37,1,0.057133802
38,1,0.057054105
39,1,0.05697711
40,1,0.056902855
41,1,0.056831376
42,1,0.056762707
43,1,0.056696873
44,1,0.0566339
45,1,0.056573808
46,1,0.056516614
47,1,0.056462334
48,1,0.056410979
49,1,0.056362558
50,1,0.05631708
51,1,0.056274547
52,1,0.056234963
53,1,0.056198329
54,1,0.056164642
55,1,0.0561339
56,1,0.056106097
57,1,0.056081227
58,1,0.056059282
59,1,0.056040251
60,1,0.056024124
61,1,0.056010887
62,1,0.056000525
63,1,0.055993024
64,1,0.055988364
65,1,0.055986527
66,1,0.055987495
67,1,0.055991244
68,1,0.055997753
69,1,0.056006999
70,1,0.056018957
71,1,0.056033604
72,1,0.056050912
73,1,0.056070857
74,1,0.056093411
75,1,0.056118547
76,1,0.056146238
77,1,0.056176456
78,1,0.056209173
79,1,0.056244362
80,1,0.056281993
81,1,0.056322038
82,1,0.05636447
83,1,0.056409258
84,1,0.056456374
85,1,0.056505788
86,1,0.056557471
87,1,0.056611391
88,1,0.056667519
89,1,0.056725823
90,1,0.056786271
91,1,0.05684883
92,1,0.056913468
93,1,0.056980151
94,1,0.057048844
95,1,0.057119514
96,1,0.057192125
97,1,0.05726664
98,1,0.057343025
99,1,0.057421243
100,1,0.057501257
101,1,0.05758303
102,1,0.057666528
103,1,0.057751712
104,1,0.057838547
105,1,0.057926997
106,1,0.058017027
107,1,0.058108601
108,1,0.058201685
109,1,0.058296245
110,1,0.058392245
0,2,0.066168584
1,2,0.066085612
2,2,0.066000475
3,2,0.065913261
4,2,0.065824066
5,2,0.065732999
6,2,0.065640177
7,2,0.065545732
8,2,0.065449806
9,2,0.065352551
10,2,0.065254131
11,2,0.065154712
12,2,0.06505447
13,2,0.064953584
14,2,0.064852233
15,2,0.064750599
16,2,0.064648863
17,2,0.064547203
18,2,0.064445795
19,2,0.064344808
20,2,0.064244409
21,2,0.064144756
22,2,0.064046004
23,2,0.063948298
24,2,0.063851777
25,2,0.063756572
26,2,0.063662807
27,2,0.063570598
28,2,0.063480055
29,2,0.063391277
30,2,0.063304358
31,2,0.063219385
32,2,0.063136437
33,2,0.063055585
34,2,0.062976897
35,2,0.06290043
36,2,0.062826238
37,2,0.062754369
38,2,0.062684865
39,2,0.062617763
40,2,0.062553096
41,2,0.062490893
42,2,0.062431178
43,2,0.062373973
44,2,0.062319293
45,2,0.062267154
46,2,0.062217568
47,2,0.062170542
48,2,0.062126084
49,2,0.062084196
50,2,0.062044882
51,2,0.062008142
52,2,0.061973972
53,2,0.06194237
54,2,0.061913331
55,2,0.061886848
56,2,0.061862914
57,2,0.061841518
58,2,0.061822651
59,2,0.0618063
60,2,0.061792454
61,2,0.061781098
62,2,0.061772217
63,2,0.061765794
64,2,0.061761813
65,2,0.061760255
66,2,0.061761102
67,2,0.061764333
68,2,0.061769927
69,2,0.061777865
70,2,0.061788123
71,2,0.061800681
72,2,0.061815514
73,2,0.061832601
74,2,0.061851917
75,2,0.06187344
76,2,0.061897145
77,2,0.06192301
78,2,0.06195101
79,2,0.061981121
80,2,0.062013319
81,2,0.06204758
82,2,0.06208388
83,2,0.062122194
84,2,0.062162499
85,2,0.062204768
86,2,0.062248977
87,2,0.0622951
88,2,0.062343111
89,2,0.062392983
90,2,0.06244469
91,2,0.062498203
92,2,0.062553494
93,2,0.062610534
94,2,0.062669294
95,2,0.062729743
96,2,0.062791853
97,2,0.062855591
98,2,0.062920926
99,2,0.062987827
100,2,0.063056262
101,2,0.063126199
102,2,0.063197607
103,2,0.063270453
104,2,0.063344707
105,2,0.063420337
106,2,0.063497312
107,2,0.063575602
108,2,0.063655176
109,2,0.063736004
110,2,0.063818058
0,3,0.07127378
1,3,0.071206771
2,3,0.071137539
3,3,0.071066171
4,3,0.070992761
5,3,0.070917412
6,3,0.070840242
7,3,0.070761376
8,3,0.070680953
9,3,0.070599123
10,3,0.070516042
11,3,0.070431873
12,3,0.070346787
13,3,0.070260957
14,3,0.070174556
15,3,0.07008776
16,3,0.070000745
17,3,0.069913681
18,3,0.069826736
19,3,0.069740075
20,3,0.069653856
21,3,0.069568231
22,3,0.069483345
23,3,0.069399336
24,3,0.069316336
25,3,0.069234468
26,3,0.069153848
27,3,0.069074583
28,3,0.068996774
29,3,0.068920514
30,3,0.068845888
31,3,0.068772973
32,3,0.068701841
33,3,0.068632556
34,3,0.068565174
35,3,0.068499748
36,3,0.068436322
37,3,0.068374936
38,3,0.068315624
39,3,0.068258416
40,3,0.068203338
41,3,0.06815041
42,3,0.06809965
43,3,0.068051072
44,3,0.068004686
45,3,0.067960501
46,3,0.067918522
47,3,0.067878751
48,3,0.067841189
49,3,0.067805835
50,3,0.067772685
51,3,0.067741736
52,3,0.067712981
53,3,0.067686412
54,3,0.067662021
55,3,0.067639797
56,3,0.06761973
57,3,0.067601809
58,3,0.067586019
59,3,0.067572349
60,3,0.067560784
61,3,0.067551309
62,3,0.067543908
63,3,0.067538565
64,3,0.067535263
65,3,0.067533983
66,3,0.067534709
67,3,0.067537422
68,3,0.067542102
69,3,0.067548731
70,3,0.06755729
71,3,0.067567758
72,3,0.067580116
73,3,0.067594345
74,3,0.067610424
75,3,0.067628333
76,3,0.067648053
77,3,0.067669564
78,3,0.067692846
79,3,0.067717879
80,3,0.067744644
81,3,0.067773121
82,3,0.06780329
83,3,0.067835131
84,3,0.067868623
85,3,0.067903748
86,3,0.067940483
87,3,0.067978809
88,3,0.068018703
89,3,0.068060144
90,3,0.068103109
91,3,0.068147575
92,3,0.068193519
93,3,0.068240916
94,3,0.068289743
95,3,0.068339973
96,3,0.068391581
97,3,0.068444541
98,3,0.068498827
99,3,0.068554412
100,3,0.068611268
101,3,0.068669368
102,3,0.068728686
103,3,0.068789195
104,3,0.068850867
105,3,0.068913677
106,3,0.068977597
107,3,0.069042602
108,3,0.069108666
109,3,0.069175764
110,3,0.069243871
0,4,0.076378976
1,4,0.076327929
2,4,0.076274603
3,4,0.076219082
4,4,0.076161456
5,4,0.076101826
6,4,0.076040306
7,4,0.07597702
8,4,0.075912101
9,4,0.075845695
10,4,0.075777953
11,4,0.075709034
12,4,0.075639104
13,4,0.075568329
14,4,0.075496879
15,4,0.075424922
16,4,0.075352626
17,4,0.075280158
18,4,0.075207678
19,4,0.075135342
20,4,0.075063303
21,4,0.074991705
22,4,0.074920685
23,4,0.074850374
24,4,0.074780896
25,4,0.074712365
26,4,0.074644889
27,4,0.074578568
28,4,0.074513494
29,4,0.074449751
30,4,0.074387417
31,4,0.074326561
32,4,0.074267246
33,4,0.074209526
34,4,0.074153452
35,4,0.074099066
36,4,0.074046406
37,4,0.073995503
38,4,0.073946383
39,4,0.07389907
40,4,0.07385358
41,4,0.073809927
42,4,0.073768122
43,4,0.073728171
44,4,0.07369008
45,4,0.073653848
46,4,0.073619476
47,4,0.073586959
48,4,0.073556294
49,4,0.073527473
50,4,0.073500488
51,4,0.07347533
52,4,0.073451989
53,4,0.073430453
54,4,0.07341071
55,4,0.073392745
56,4,0.073376547
57,4,0.073362099
58,4,0.073349388
59,4,0.073338399
60,4,0.073329115
61,4,0.073321521
62,4,0.0733156
63,4,0.073311336
64,4,0.073308712
65,4,0.073307711
66,4,0.073308317
67,4,0.073310511
68,4,0.073314277
69,4,0.073319598
70,4,0.073326456
71,4,0.073334835
72,4,0.073344718
73,4,0.073356089
74,4,0.07336893
75,4,0.073383226
76,4,0.073398961
77,4,0.073416118
78,4,0.073434683
79,4,0.073454638
80,4,0.07347597
81,4,0.073498662
82,4,0.0735227
83,4,0.073548067
84,4,0.073574748
85,4,0.073602728
86,4,0.07363199
87,4,0.073662518
88,4,0.073694295
89,4,0.073727304
90,4,0.073761528
91,4,0.073796947
92,4,0.073833544
93,4,0.073871299
94,4,0.073910192
95,4,0.073950202
96,4,0.073991309
97,4,0.074033492
98,4,0.074076728
99,4,0.074120996
100,4,0.074166273
101,4,0.074212537
102,4,0.074259766
103,4,0.074307937
104,4,0.074357028
105,4,0.074407017
106,4,0.074457882
107,4,0.074509603
108,4,0.074562157
109,4,0.074615524
110,4,0.074669683
0,5,0.081484172
1,5,0.081449088
2,5,0.081411668
3,5,0.081371992
4,5,0.08133015
5,5,0.08128624
6,5,0.081240371
7,5,0.081192664
8,5,0.081143249
9,5,0.081092266
10,5,0.081039864
11,5,0.080986196
12,5,0.080931421
13,5,0.080875702
14,5,0.080819201
15,5,0.080762083
16,5,0.080704508
17,5,0.080646635
18,5,0.080588619
19,5,0.08053061
20,5,0.080472751
21,5,0.080415179
22,5,0.080358025
23,5,0.080301412
24,5,0.080245455
25,5,0.080190261
26,5,0.08013593
27,5,0.080082553
28,5,0.080030214
29,5,0.079978989
30,5,0.079928947
31,5,0.079880149
32,5,0.07983265
33,5,0.079786497
34,5,0.07974173
35,5,0.079698385
36,5,0.07965649
37,5,0.07961607
38,5,0.079577143
39,5,0.079539723
40,5,0.079503821
41,5,0.079469444
42,5,0.079436593
43,5,0.079405271
44,5,0.079375473
45,5,0.079347195
46,5,0.07932043
47,5,0.079295168
48,5,0.079271399
49,5,0.079249111
50,5,0.079228291
51,5,0.079208925
52,5,0.079190998
53,5,0.079174495
54,5,0.079159399
55,5,0.079145694
56,5,0.079133363
57,5,0.07912239
58,5,0.079112757
59,5,0.079104448
60,5,0.079097445
61,5,0.079091732
62,5,0.079087291
63,5,0.079084107
64,5,0.079082161
65,5,0.079081439
66,5,0.079081924
67,5,0.0790836
68,5,0.079086451
69,5,0.079090464
70,5,0.079095622
71,5,0.079101912
72,5,0.07910932
73,5,0.079117833
74,5,0.079127437
75,5,0.07913812
76,5,0.079149869
77,5,0.079162673
78,5,0.079176519
79,5,0.079191397
80,5,0.079207296
81,5,0.079224204
82,5,0.07924211
83,5,0.079261003
84,5,0.079280873
85,5,0.079301707
86,5,0.079323496
87,5,0.079346226
